Customer_ID,Full_Name,Gender,DOB,Age,Aadhaar_No,PAN_No,Email,Phone,Address,Account_Type,Account_Balance,Monthly_Income_Bracket,Loan_Amount,Credit_Score,Transaction_Type,Transaction_Amount,Transaction_Date,Branch_ID,Spending_Category,Fraud_Flag,Risk_Category,Suspicious_Activity,Consent_Flag,Consent_Date,Data_Source
C00190,Randy Davis,Female,1989-10-07,36,282083586733,iyibPfcWpQ,shannon67@example.net,+1-381-384-8474x3151,"33711 Amber Junction Suite 101, North Tammymouth, ID 94949",Savings,554031.74,50K-1L,,847,Bill Payment,22166.49,2025-04-05,B004,Shopping,Yes,Medium,No,Yes,2024-03-17,ATM
C00191,Laura Li,Other,1994-05-23,31,558135894672,wSQAPRUuOm,abradshaw@example.org,487.241.0274x71722,"824 Davis Path, Livingstonview, RI 86268",Loan,862474.56,1L-5L,1446457.15,505,Transfer,3211.28,2025-01-13,B003,Travel,Yes,Medium,No,No,,NetBanking
C00192,Jessica Alexander,Male,1991-03-11,34,820892734583,IDOAPFaVNy,edward42@example.net,8535336167,"49293 Tyrone Green, South Vanessa, OH 64205",Current,154010.03,5L-10L,,357,Investment,3310.98,2025-09-22,B005,Shopping,Yes,High,No,No,,Mobile Banking
C00193,Oscar Davis,Other,1996-12-27,29,410681553317,HjqHPIKryd,crobinson@example.org,001-647-838-3421x4534,"Unit 0872 Box 9347, DPO AA 05393",Fixed Deposit,818331.46,1L-5L,,641,Loan EMI,8990.34,2025-08-28,B002,Shopping,Yes,Low,No,No,,Mobile Banking
C00194,Amanda Hernandez,Male,1973-06-21,52,759038681078,encQPqTemY,romerokaylee@example.org,664-717-9036x3246,"00072 Chan Knolls Suite 829, North Jenny, NH 22535",Current,484175.37,1L-5L,,827,Transfer,28725.78,2025-01-08,B005,Shopping,No,Low,No,No,,Credit Bureau
C00195,Elizabeth Nelson,Male,1959-05-27,66,979717624480,iIVZPxQrmF,ryanparker@example.com,669-690-4171,"99246 Rebecca Circle Apt. 260, Vanessamouth, OR 42520",Fixed Deposit,788958.49,<50K,,784,Loan EMI,35639.22,2025-06-01,B002,Shopping,Yes,Low,No,No,,NetBanking
C00196,Victoria Diaz,Other,1991-12-19,34,488148261764,ElSVPSnmIv,kpeterson@example.com,+1-381-504-5362x8598,"0790 Mccarty Drives, Ingramfurt, KY 71744",Savings,985970.35,1L-5L,,643,Transfer,23434.21,2025-03-10,B005,Shopping,Yes,Low,No,No,,NetBanking
C00197,Ethan Finley,Female,1954-01-13,71,460339419659,HcoUPcLkHH,lisa15@example.net,001-577-664-1241x097,"894 Lauren Station Suite 178, North Victoria, NH 89536",Savings,837557.23,>10L,,499,Withdrawal,26953.05,2025-01-31,B001,Health,Yes,High,No,No,,Credit Bureau
C00198,Sandy Wilson,Female,1975-07-10,50,394598359205,wMcsPXkwfT,kennedyemily@example.org,845-312-6170,"USCGC Sanders, FPO AE 94832",Loan,444306.79,1L-5L,1963691.7,657,Loan EMI,42356.2,2025-03-08,B004,Investment,No,Low,No,Yes,2021-10-08,NetBanking
C00199,Anna Robinson,Female,1996-08-13,29,106939717764,HzvaPpcght,ashley78@example.org,425.936.1260,"9533 Timothy Mission Suite 201, Jeremyfort, PR 05816",Credit,790397.03,1L-5L,166101.38,493,Transfer,21298.1,2025-07-20,B002,Investment,No,Low,No,No,,NetBanking
C00200,Barry Hill,Male,1999-12-12,26,309911573141,GEFrPSvzcN,mford@example.com,001-297-697-1378x969,"USNS Long, FPO AP 03863",Credit,160199.29,1L-5L,889884.42,669,Transfer,8905.63,2025-09-22,B005,Bills,Yes,Low,No,Yes,2023-08-06,Branch Visit
C00201,Michelle Peterson,Female,1996-11-28,29,178015544333,KFUDPiidVd,asmith@example.org,356.783.9637,"67733 Hughes Oval Suite 263, Thompsonborough, VT 13187",Fixed Deposit,167986.15,1L-5L,,554,Loan EMI,6343.49,2025-08-20,B003,Health,Yes,Low,No,No,,Mobile Banking
C00202,Diane Smith,Female,1990-03-21,35,773711653329,UbubPWQquR,mcdonaldjames@example.net,(278)913-8422x993,"188 Rios Camp Suite 386, North Charlene, ID 27301",Fixed Deposit,337459.13,<50K,,627,Deposit,46078.94,2025-09-08,B005,Shopping,No,Low,No,No,,Branch Visit
C00203,Kelly Nelson,Other,1970-04-04,55,944316625162,rtJbPNEnfT,brandonnguyen@example.com,+1-304-274-8794x2418,"84248 Richardson Port Apt. 522, Port Samantha, WA 69411",Loan,187307.04,5L-10L,1436367.37,606,Bill Payment,27639.33,2025-07-10,B005,Shopping,Yes,Medium,No,No,,ATM
C00204,Lori Benitez,Female,1966-01-21,59,722546065408,GyfBPUXCiT,omar03@example.com,(673)592-3354x15141,"241 Perry Corner Apt. 282, West Sandra, WV 67941",Savings,413200.09,1L-5L,,580,Investment,17369.13,2025-01-24,B003,Investment,Yes,Low,No,No,,NetBanking
C00205,Stephanie Turner,Female,1964-06-27,61,607230722714,mqZSPcQadX,christophergreene@example.org,001-227-761-1829x7208,"2585 Martinez Parkway, South Lisafurt, OK 45160",Savings,901532.12,50K-1L,,795,Deposit,35724.29,2025-07-21,B005,Bills,Yes,Medium,No,Yes,2024-11-26,NetBanking
C00206,James Johnson,Male,1982-02-17,43,379460649502,tvesPmAHbn,emarquez@example.com,876-222-0770x08274,"2713 Miller Fields, Harrisbury, PR 33246",Credit,364338.66,50K-1L,555683.57,479,Loan EMI,24942.58,2025-01-20,B002,Shopping,No,Medium,No,No,,NetBanking
C00207,Andrew Bailey,Male,1989-07-04,36,600110156257,rnWOPPXwIn,michellehughes@example.org,001-878-265-7657x5928,"1966 Alyssa Dam Apt. 246, Karenstad, WA 10139",Loan,795308.68,>10L,1723010.47,828,Withdrawal,353.89,2025-04-05,B005,Travel,Yes,Low,No,Yes,2025-04-21,ATM
C00208,Joshua Mills,Female,2007-09-13,18,989548310126,ajDKPaiYiF,perezmatthew@example.com,686.755.9057x61328,"821 Deanna Plain Apt. 161, Lake Cory, MI 74393",Fixed Deposit,39091.32,>10L,,418,Withdrawal,24911.03,2025-07-12,B002,Health,No,Medium,No,Yes,2025-06-26,Mobile Banking
C00209,Linda Williams,Male,1979-11-09,46,267894395369,AjuDPyzePh,oestes@example.net,6984636440,"7302 Jacob Ports, New Ronald, IL 38173",Savings,268513.25,5L-10L,,602,Investment,25074.29,2025-04-06,B004,Bills,Yes,Low,No,No,,Branch Visit
C00210,Jennifer Hardin,Female,2000-10-15,25,437045092304,DUbbPPIlki,francispatel@example.net,001-285-585-4162x50553,"USCGC Rogers, FPO AA 91514",Current,782877.8,50K-1L,,747,Investment,15099.83,2025-08-25,B002,Travel,No,High,No,Yes,2024-12-10,NetBanking
C00211,Angela Alvarado,Other,1989-05-04,36,768111652202,eLArPxxoSD,robert40@example.org,(325)291-3235x520,"255 Jonathan Glen, Perezville, MT 03154",Current,781132.72,>10L,,668,Withdrawal,42989.11,2025-02-15,B001,Bills,Yes,High,No,Yes,2024-12-19,ATM
C00212,Robert Norris,Female,1997-01-18,28,544424870356,odtTPwLgCt,christianwhite@example.org,(239)467-3202x5755,"977 Brandi Canyon, Allenbury, AZ 31621",Credit,213903.86,>10L,553876.4,579,Loan EMI,3330.35,2025-06-04,B001,Travel,Yes,High,No,Yes,2023-08-30,ATM
C00213,Rebecca Bailey,Female,1950-06-18,75,818479334940,spHFPDWRxJ,jacobsmaria@example.org,+1-819-658-6793x55948,"299 Harris Street Apt. 308, Lake Arthurside, SD 40797",Current,483345.25,1L-5L,,568,Deposit,44019.55,2025-09-16,B001,Bills,Yes,High,No,Yes,2022-05-19,Mobile Banking
C00214,Kimberly Davis,Female,2003-06-20,22,356550282872,zQzuPOhFVg,yjohnson@example.org,699-671-5365x981,"6619 Long Roads Suite 539, New Christophermouth, FM 16750",Loan,818783.26,1L-5L,1200447.44,810,Transfer,13873.77,2025-01-10,B005,Shopping,No,High,No,No,,ATM
C00215,Donna Aguilar,Other,1984-01-18,41,459544592780,gsVKPERiCC,murrayrachel@example.com,306-539-8675x076,"272 Allen Ports, South Sierratown, AK 43016",Loan,198462.52,>10L,1237340.05,441,Withdrawal,3342.88,2025-01-20,B004,Shopping,No,Low,No,No,,NetBanking
C00216,Amanda Johnson,Other,1994-12-08,31,383943430630,wZUEPyxQdo,kayla92@example.org,989-857-5766x988,"33167 Roman Estate Suite 527, Terriland, PW 95357",Credit,3478.74,<50K,1592017.91,674,Transfer,33318.12,2025-09-10,B004,Bills,No,Medium,No,Yes,2022-08-16,Credit Bureau
C00217,Jeffrey Savage,Male,1957-11-04,68,728076423919,xdZpPhtEim,katherinedominguez@example.net,(833)653-3852x1074,"84492 Angelica Loop Apt. 840, Westshire, FM 30675",Credit,933619.24,5L-10L,548392.77,454,Transfer,48647.06,2025-10-11,B002,Investment,Yes,High,No,No,,Credit Bureau
C00218,Patrick Richards,Other,1992-01-08,33,413226405427,GSCxPUtTCS,adamdominguez@example.org,001-898-655-9897x08677,"244 Williams Divide, Port Anthonyshire, UT 83259",Current,244604.73,5L-10L,,436,Transfer,6860.5,2025-04-13,B004,Shopping,No,Low,No,Yes,2022-08-26,Credit Bureau
C00219,Terry Maxwell,Other,1977-05-28,48,242859352320,vWoQPQxEUq,cooklisa@example.net,547-689-6521,"149 Walter Junction Suite 848, North Stephanie, UT 56441",Savings,899393.97,<50K,,406,Loan EMI,40514.92,2025-02-08,B001,Travel,Yes,Medium,No,No,,ATM
C00220,Austin Padilla,Other,1995-01-19,30,661328923143,kBtyPiLWbz,ojohnston@example.net,+1-948-380-6256x89188,"798 Jordan Fall, West John, SC 61177",Current,997029.45,<50K,,645,Withdrawal,42566.6,2025-06-24,B004,Shopping,No,Low,No,No,,ATM
C00221,Melissa Hardy,Female,1972-08-09,53,497638146313,nohDPaynUP,rcastillo@example.net,+1-521-747-4210x7963,"441 Zamora Heights Apt. 987, Isaacmouth, FM 56918",Current,693500.01,1L-5L,,653,Deposit,42623.94,2025-10-18,B002,Health,No,High,No,Yes,2021-03-30,Mobile Banking
C00222,Brandon Cabrera,Other,2000-08-09,25,872580585102,OYgjPirxqP,cruzstacy@example.net,(341)292-3836,"46749 Mccarthy Lights Suite 797, West Hannahchester, DC 00885",Current,403363.48,1L-5L,,438,Withdrawal,10868.4,2025-05-10,B002,Travel,No,High,Yes,Yes,2021-05-29,Mobile Banking
C00223,Rickey Bridges,Other,1972-09-02,53,550660114829,LNSnPaYpvD,burnettjeffery@example.org,597.562.2828,"313 Ellis Keys, New Craig, HI 86800",Loan,496748.24,50K-1L,185006.86,797,Transfer,26370.21,2025-01-23,B004,Shopping,No,High,No,Yes,2025-03-05,Credit Bureau
C00224,Bruce Galvan,Male,1985-02-19,40,313025275638,oIZCPjGaVv,nancymarks@example.net,877-574-4633x7340,"7159 Cameron Road, Tamaraport, ME 83766",Fixed Deposit,728763.98,<50K,,498,Deposit,9783.84,2025-01-18,B002,Shopping,No,Medium,No,No,,Credit Bureau
C00225,Adam Cardenas,Female,2004-07-21,21,786124925020,ALQIPpRiPc,alexandra76@example.org,+1-272-482-1829,"7897 David Plaza, Brendastad, AL 28726",Credit,669684.85,5L-10L,977272.87,308,Investment,31153.32,2025-07-16,B002,Travel,No,High,No,No,,Credit Bureau
C00226,Patricia Holt,Female,1956-10-06,69,441147132204,nZhxPBFYSo,robertskim@example.net,242.281.5886,"24863 Robert Extensions, Leonardchester, GU 74372",Fixed Deposit,179105.69,1L-5L,,715,Deposit,6498.05,2025-06-13,B001,Investment,No,High,No,Yes,2025-08-25,Credit Bureau
C00227,Heather Gonzales,Male,1994-11-20,31,624925849896,PINOPPhEMe,xbennett@example.org,960.937.5268x408,"25483 Cummings Underpass Suite 993, Benjaminchester, WI 38180",Fixed Deposit,410385.21,50K-1L,,357,Deposit,13616.05,2025-04-10,B003,Investment,No,Low,No,Yes,2021-12-19,NetBanking
C00228,Amy Cuevas,Male,1987-12-25,38,413747234394,wDfDPSxiPD,juliehull@example.com,253-764-2956x297,"89430 Little Walk, South Shannon, FM 16771",Fixed Deposit,981039.25,1L-5L,,604,Deposit,44754.12,2025-08-27,B004,Shopping,Yes,Medium,No,No,,Credit Bureau
C00229,Brian Howe,Male,1961-10-25,64,898857827368,RPUEPggVai,pmarshall@example.net,717.489.4100x7931,"39491 Michelle Trail, East April, CT 64369",Credit,724162.96,5L-10L,1375519.56,350,Deposit,14935.38,2025-04-05,B002,Travel,Yes,High,No,Yes,2022-11-20,Mobile Banking
C00230,William Esparza,Male,1960-01-04,65,279606782308,DZcMPBSQcl,christopherbrown@example.net,001-215-861-9462x37029,"509 Susan Village Apt. 123, Lake Danafort, IA 73225",Current,931840.45,>10L,,770,Deposit,46571.69,2025-10-31,B002,Travel,No,High,Yes,No,,ATM
C00231,Donald Dean,Other,1982-08-20,43,463637787684,xpTsPGsudX,antonio74@example.org,318.715.9254,"272 Keller Divide Suite 863, Lake Debra, FM 33620",Loan,331176.45,1L-5L,324584.0,644,Withdrawal,48320.11,2025-08-05,B001,Investment,No,Medium,No,Yes,2021-08-10,Credit Bureau
C00232,James Miranda,Female,1964-08-19,61,773281773958,mMMbPNkbBi,abbottnicholas@example.org,(505)365-9716x6035,"17258 Robert Villages, Ayalaton, MP 45338",Savings,39617.42,>10L,,654,Transfer,47712.67,2025-05-20,B003,Bills,Yes,Low,No,No,,ATM
C00233,Arthur Obrien,Other,1976-05-19,49,500729725960,szFcPKBYEp,ginapeters@example.org,(951)460-8248,"7829 Allen Estates Apt. 631, Sullivantown, NH 59909",Credit,30474.81,50K-1L,619803.19,794,Transfer,32090.16,2025-01-24,B005,Shopping,Yes,Medium,No,No,,NetBanking
C00234,Eric Potts,Male,1983-01-17,42,788615932998,fvYuPJsMho,hnichols@example.net,001-830-812-3486x7210,"9758 Hansen Mall Apt. 980, Rebekahshire, AK 42921",Credit,91167.3,50K-1L,1624437.07,766,Withdrawal,9993.73,2025-07-09,B001,Health,Yes,Medium,No,Yes,2025-07-11,NetBanking
C00235,Mark Singh,Male,1967-11-10,58,503997388516,yUeFPcxJVT,jeffreyfoster@example.org,942.225.7731,"1834 Wilson Valley, Tiffanyburgh, AK 07313",Fixed Deposit,242783.32,50K-1L,,515,Investment,34665.83,2025-06-13,B003,Shopping,No,Low,No,No,,NetBanking
C00236,Elizabeth Ayala,Male,1975-05-31,50,774108194312,iCobPAJMIJ,porterjoseph@example.com,480.211.3327x002,"069 Kristin Land, Woodsport, DC 04918",Credit,182112.7,50K-1L,1087736.8,702,Bill Payment,3678.06,2025-01-15,B004,Bills,No,High,No,No,,Credit Bureau
C00237,Randall Webb,Other,1956-12-03,69,813842745183,rlrhPhLhro,ylittle@example.net,905-779-1317,"USNS Yang, FPO AE 48937",Current,963597.11,5L-10L,,404,Loan EMI,42668.59,2025-08-09,B005,Bills,No,Medium,No,No,,Credit Bureau
C00238,Terry Carter,Female,1967-08-04,58,542382394506,DaqNPnHMWJ,lclark@example.net,9814641250,"30187 Christopher River, New Timothytown, OR 08497",Savings,262576.67,50K-1L,,721,Investment,14273.48,2025-06-23,B005,Health,Yes,High,Yes,No,,Credit Bureau
C00239,James Garcia,Female,1979-01-12,46,116793543359,iyQsPmyUfX,richardsonjohn@example.org,627-242-7161,"11611 Dakota Green Apt. 228, North Katherine, MA 87426",Current,42006.21,>10L,,400,Withdrawal,18001.53,2025-02-19,B001,Investment,Yes,Low,No,No,,NetBanking
C00240,Kerry Harrison MD,Female,1985-03-03,40,239624049341,lkViPdsPQo,kennethprice@example.org,784-657-1582,"35697 Hicks Manors Apt. 852, New Christopherton, MP 68523",Credit,349894.92,1L-5L,1565370.79,363,Bill Payment,36838.42,2025-09-09,B002,Shopping,Yes,High,No,Yes,2021-06-03,ATM
C00241,Jamie Pham,Male,1985-11-14,40,733993690726,wbxLPdDEss,caseydavid@example.com,418-576-8985,"76173 Robinson Springs, West Jane, SC 24190",Savings,146092.67,<50K,,539,Transfer,34402.39,2025-04-24,B001,Shopping,No,Medium,No,Yes,2020-03-03,Mobile Banking
C00242,Ann Bell,Female,1998-04-07,27,646517324416,KDzvPGMMSi,thompsontimothy@example.com,+1-574-638-2203x49636,"PSC 8882, Box 3023, APO AP 11444",Credit,907258.43,>10L,1714563.24,657,Deposit,40797.71,2025-07-14,B002,Shopping,Yes,Medium,No,Yes,2025-08-29,ATM
C00243,Taylor Willis,Other,1952-05-27,73,976500053349,fBMgPZwNXc,steelelori@example.com,001-369-667-0408x81705,"PSC 4630, Box 0348, APO AP 12488",Fixed Deposit,600993.55,<50K,,735,Loan EMI,36414.85,2025-01-10,B003,Investment,No,Medium,No,No,,Mobile Banking
C00244,Lisa Evans,Male,1950-06-14,75,149757939816,XPUVPIZeIz,arichard@example.com,001-895-454-9053,"7853 White Curve, Murphytown, IA 29904",Credit,711987.44,5L-10L,775790.65,542,Bill Payment,18498.8,2025-10-19,B001,Travel,No,Medium,No,Yes,2021-12-15,Mobile Banking
C00245,Nathan Bell II,Male,1990-01-10,35,963216187581,VKrZPkQRlG,shafferterry@example.org,310-427-3735x903,"713 Clark Valleys Suite 314, North Robertstad, PR 61451",Loan,844617.24,>10L,1593292.89,746,Investment,28963.71,2025-09-29,B003,Travel,Yes,Medium,No,Yes,2025-08-29,Credit Bureau
C00246,Andre Johnson,Other,1995-04-18,30,203935427762,AYZBPcLaEy,sean72@example.org,489-287-1393,"354 Katherine Squares, West Tim, NV 57231",Savings,414092.16,5L-10L,,352,Investment,3035.95,2025-08-24,B002,Travel,Yes,High,No,No,,Branch Visit
C00247,Charles Marquez,Male,1964-05-05,61,749854820752,JxzvPZCrYk,jeffreybean@example.com,(753)966-5812,"877 David Track Suite 374, West Ralphton, VT 57796",Loan,179741.71,5L-10L,335173.9,653,Investment,15529.45,2025-05-12,B003,Health,Yes,Medium,No,Yes,2024-02-05,Credit Bureau
C00248,Aaron Villegas,Female,1994-04-13,31,188376505305,LoiHPtPplm,angelashea@example.org,410.393.5795,"28519 Marc Shore Suite 745, West Sandyburgh, PW 23246",Loan,531239.04,5L-10L,606443.25,401,Loan EMI,25546.15,2025-05-31,B004,Travel,Yes,Medium,No,Yes,2022-02-11,NetBanking
C00249,Seth Martinez,Other,1992-07-09,33,320524272274,WRNcPLQsTx,tonya43@example.com,371.561.2032x14293,"956 Stacy Crossroad Apt. 871, Wilsonberg, NV 87806",Savings,734217.88,<50K,,412,Investment,44702.8,2025-10-31,B005,Travel,Yes,Low,No,Yes,2022-12-20,ATM
C00250,Wayne Fisher,Other,1949-10-30,76,831175916687,SfVPPQJjPR,bradleyashley@example.org,447-630-4526,"PSC 0821, Box 3696, APO AP 90622",Savings,75818.84,50K-1L,,524,Transfer,15911.09,2025-10-31,B002,Travel,No,Medium,No,No,,Branch Visit
C00251,Ms. Erin Guzman,Other,1969-04-20,56,866539976054,JTYgPmajcd,mandyclark@example.org,001-224-393-0351x8613,"4518 Micheal Trail Suite 764, South Edwardside, RI 75828",Savings,828478.31,>10L,,818,Investment,10514.82,2025-03-10,B001,Health,No,High,Yes,No,,Branch Visit
C00252,William Thompson,Female,1961-05-28,64,740107974400,fOUGPTpmsz,justingomez@example.com,316.923.7682x9115,"63961 Anderson Harbors, Serranofort, MT 34339",Savings,495930.05,<50K,,512,Transfer,22251.59,2025-09-10,B002,Shopping,Yes,Low,No,No,,NetBanking
C00253,Curtis Bailey,Female,1986-03-12,39,927700542267,AoCGPpVgAf,gregory91@example.org,(646)504-0322x37985,"308 Morse Walk, Dennisburgh, MN 40921",Fixed Deposit,557630.96,5L-10L,,535,Withdrawal,8998.33,2025-08-05,B001,Bills,Yes,High,No,No,,NetBanking
C00254,Haley Tucker,Male,1960-03-22,65,428217266282,FRkcPCqAgr,samantha07@example.net,649-559-5443x56548,"8775 Marcus Knoll Suite 338, Kevinfort, IL 37657",Fixed Deposit,487590.44,1L-5L,,814,Withdrawal,27389.89,2025-03-17,B001,Health,No,Medium,No,No,,ATM
C00255,Gabrielle Anderson,Female,2002-07-02,23,168756209004,oHXcPWUHJi,cesarkirby@example.org,482-783-5619x97692,"80283 Cassandra Avenue, Bennettborough, UT 42978",Loan,400877.34,<50K,1147580.15,439,Bill Payment,27695.53,2025-08-28,B001,Shopping,No,High,Yes,No,,NetBanking
C00256,Robert Austin,Male,1970-03-31,55,239231766318,PjFnPybdIL,evansjenna@example.net,+1-242-664-0503x4461,"3179 Jackson Motorway, Susanland, HI 09965",Fixed Deposit,412970.23,50K-1L,,327,Investment,13062.62,2025-01-05,B001,Bills,No,Low,No,Yes,2021-04-11,Branch Visit
C00257,Heather Johnson,Other,1984-07-14,41,486390873245,eTNhPGAyrx,georgeflores@example.org,508-658-0871x9289,"2018 Jennifer Drives Suite 903, Lake Cynthia, AZ 99774",Credit,318593.88,50K-1L,1381412.09,824,Transfer,22361.0,2025-07-21,B003,Shopping,Yes,Medium,No,No,,ATM
C00258,Scott Davis,Female,1982-01-27,43,817909607255,XjIkPEIdTn,rodriguezamber@example.net,(741)321-9636x3530,"4136 Rodney Mission, Port Dale, UT 61859",Fixed Deposit,186181.51,50K-1L,,750,Withdrawal,12150.87,2025-03-28,B002,Shopping,Yes,High,Yes,No,,Credit Bureau
C00259,Dustin Gutierrez,Male,1989-01-04,36,916991238834,jElCPOYANr,kimberlyhayes@example.com,8385730766,"131 Misty Wall Apt. 637, North Elizabethtown, GU 87067",Current,571086.13,50K-1L,,352,Deposit,7032.23,2025-09-03,B005,Investment,No,High,Yes,No,,Branch Visit
C00260,Terry Flowers,Female,1954-04-13,71,340543554354,ylHmPYnbhR,cynthia32@example.com,459.965.9243x15423,"1184 Walker Squares, Port Davidbury, OK 66131",Current,546100.09,5L-10L,,341,Withdrawal,6144.19,2025-07-18,B002,Travel,No,Low,No,Yes,2024-06-23,Mobile Banking
C00261,Christopher Kennedy,Other,1977-08-27,48,530894432156,vRHWPIoMLd,elizabeth85@example.net,001-949-946-6392x466,"56877 Renee Squares Apt. 188, Davidchester, IN 80637",Savings,344745.97,50K-1L,,528,Transfer,36313.22,2025-10-16,B004,Bills,Yes,Medium,No,Yes,2021-01-15,Credit Bureau
C00262,John Rojas,Male,2004-12-01,21,632320014329,ZqTmPFuYQk,daniel71@example.com,880-313-6689x977,"1399 Mercado Court Suite 033, Simonville, SD 21793",Fixed Deposit,772666.87,50K-1L,,304,Loan EMI,47358.88,2025-07-25,B001,Investment,No,Medium,No,No,,NetBanking
C00263,Dr. Ronald Perez,Male,1988-07-27,37,793159170442,XEfxPIwtDk,christian66@example.org,(841)797-0600,"70759 Bobby Estates, New Scott, SD 25452",Savings,506407.91,>10L,,359,Investment,24928.78,2025-05-12,B005,Health,Yes,High,No,Yes,2025-02-27,NetBanking
C00264,Patricia Odom,Male,1949-01-15,76,279247968406,pYePPkgdro,thomasadam@example.net,679-901-3684,"2825 Wilson Streets Suite 916, Zhangchester, NY 05922",Credit,314584.11,1L-5L,329641.19,749,Withdrawal,10769.11,2025-06-03,B004,Travel,No,High,No,No,,Mobile Banking
C00265,Robert Marshall,Other,1992-03-06,33,343473313215,YEcBPxQYik,bowersallen@example.org,001-826-379-2170x7311,"USS Lang, FPO AP 12715",Credit,176294.21,5L-10L,1920947.83,702,Bill Payment,44859.48,2025-10-02,B004,Bills,No,High,Yes,Yes,2024-10-11,Mobile Banking
C00266,Fernando Garcia,Female,1946-12-30,79,609988521752,ymwRPFPUbx,michaelpage@example.net,+1-581-693-3092,"298 Fields Ramp Apt. 413, New Robert, MN 82747",Current,148313.22,1L-5L,,498,Deposit,19907.17,2025-07-29,B003,Bills,Yes,Medium,No,No,,ATM
C00267,Evan Juarez,Female,1945-03-19,80,146457669282,RGPcPqYDEO,crodriguez@example.net,001-412-674-4546x292,"705 Hudson Ferry Suite 655, Beckview, CO 36574",Credit,4135.99,<50K,1120616.01,425,Bill Payment,14965.55,2025-03-13,B005,Travel,Yes,Low,No,No,,Credit Bureau
C00268,Kimberly Russell,Female,1960-02-11,65,234633610729,NUSsPTInHD,vjones@example.com,(405)993-7154x40557,"6901 Darryl Ferry Apt. 520, West Gregoryton, AL 70929",Loan,270908.98,<50K,96767.83,538,Deposit,7915.51,2025-03-30,B005,Investment,Yes,Low,No,Yes,2020-04-20,ATM
C00269,Aaron Holloway,Male,1996-06-16,29,737968171395,haXuPmnqjq,cohendanielle@example.com,+1-438-487-2040x3716,"885 Tammy Pines Suite 611, East Emily, IA 86016",Loan,444047.45,5L-10L,1305732.55,563,Investment,4433.98,2025-01-29,B001,Travel,No,Medium,No,Yes,2020-07-16,Credit Bureau
C00270,Rhonda Cook DDS,Female,2000-01-04,25,715849630330,IQdzPqtWTK,lrodriguez@example.org,+1-201-978-4651,"563 Emma Prairie Apt. 439, Lake Jonathan, IA 98931",Credit,656917.59,5L-10L,1710105.35,847,Transfer,353.74,2025-08-08,B002,Investment,Yes,Low,No,Yes,2023-05-31,Credit Bureau
C00271,Joseph Smith,Male,2006-01-23,19,257732866147,NJkEPDRdSv,ashleyfrank@example.org,506-413-3223x5523,"93210 Darren Groves Suite 052, New Kaylachester, ID 98835",Current,765963.8,1L-5L,,673,Withdrawal,3130.34,2025-08-02,B001,Shopping,Yes,Medium,No,Yes,2025-02-28,ATM
C00272,Debra Morales,Female,2004-10-19,21,550153885719,MHCWPwBqRU,bryan78@example.org,898-256-1560x0852,"129 Adam Club, Mariaside, UT 82465",Savings,996035.14,1L-5L,,749,Loan EMI,35033.63,2025-11-01,B001,Investment,No,High,No,No,,NetBanking
C00273,Kelsey Thomas,Other,1997-03-04,28,723836076614,QLJXPObxUa,hlewis@example.com,558.455.1008x298,"294 Ashley Isle Apt. 779, Brentfort, DE 62845",Current,129392.64,<50K,,442,Bill Payment,21965.34,2025-08-17,B002,Shopping,Yes,High,Yes,Yes,2023-12-17,Credit Bureau
C00274,Sue Brown,Male,1972-09-08,53,294585016101,BgSxPtWRfs,morenobrian@example.net,772-957-8644,"4708 Riley Inlet Suite 811, New Paul, TX 64276",Savings,210196.16,50K-1L,,351,Withdrawal,22278.68,2025-08-05,B005,Travel,Yes,High,No,No,,Credit Bureau
C00275,Elizabeth Adams,Other,1947-12-21,78,359996026194,TJqoPDvqCF,karenstevens@example.net,7232159845,"27396 Lisa Square, Port Kevin, UT 44836",Fixed Deposit,547488.42,5L-10L,,472,Loan EMI,5080.1,2025-07-05,B001,Bills,Yes,Medium,No,Yes,2022-12-03,Branch Visit
C00276,James Crosby,Female,1957-02-11,68,469109648147,FPdfPhlnqn,nicholas12@example.net,378-604-1488,"03445 Kristen Freeway, West Wesleyview, SC 34034",Credit,691873.5,5L-10L,950550.29,328,Deposit,17687.42,2025-07-24,B002,Bills,No,Low,No,No,,Mobile Banking
C00277,Tara Matthews,Male,1945-07-29,80,481119809394,gJlmPXaedv,lcoleman@example.org,+1-560-975-1686x77221,"4935 Willis Ports, Boydville, IL 72731",Credit,570696.55,<50K,1237618.0,473,Deposit,38100.95,2025-05-06,B001,Health,No,Low,No,No,,NetBanking
C00278,Robin Smith,Other,2000-09-03,25,376225268226,EevuPViFPK,emily26@example.net,001-529-726-4541,"PSC 5426, Box 8816, APO AE 60466",Credit,164173.19,<50K,1751307.92,824,Bill Payment,3912.94,2025-10-29,B004,Travel,No,Medium,No,Yes,2021-03-18,ATM
C00279,Donald Mclean,Other,1992-12-27,33,705125225532,brmFPYGDaJ,jcunningham@example.com,+1-555-597-2179,"5067 Jessica Inlet Apt. 635, Lake Jeffreychester, NY 67489",Loan,847618.46,5L-10L,1651534.91,438,Deposit,14111.02,2025-09-10,B004,Travel,Yes,Medium,No,No,,ATM
